Zipcode,ZoneName,Small,Medium,Large,ShippingClass,,,ZipZoneID,ZipCode,ZoneID,ShippingClass,ZoneName
49087,5,37,65,83,No Shipping Class Assigned,,,,,,,
49088,5,37,65,83,No Shipping Class Assigned,,,,,,,
49089,5,37,65,83,No Shipping Class Assigned,,,,,,,
49090,5,37,65,83,No Shipping Class Assigned,,,,,,,
49091,5,37,65,83,No Shipping Class Assigned,,,,,,,
49092,5,37,65,83,No Shipping Class Assigned,,,,,,,
49093,5,37,65,83,No Shipping Class Assigned,,,,,,,
49094,5,37,65,83,No Shipping Class Assigned,,,,,,,
49095,5,37,65,83,No Shipping Class Assigned,,,,,,,
49096,5,37,65,83,No Shipping Class Assigned,,,,,,,
49097,5,37,65,83,No Shipping Class Assigned,,,,,,,
49098,5,37,65,83,No Shipping Class Assigned,,,,,,,
49099,5,37,65,83,No Shipping Class Assigned,,,,,,,
49101,5,37,65,83,No Shipping Class Assigned,,,,,,,
49102,5,37,65,83,No Shipping Class Assigned,,,,,,,
49103,5,37,65,83,No Shipping Class Assigned,,,,,,,
49104,5,37,65,83,No Shipping Class Assigned,,,,,,,
49106,5,37,65,83,No Shipping Class Assigned,,,,,,,
49107,5,37,65,83,No Shipping Class Assigned,,,,,,,
49111,5,37,65,83,No Shipping Class Assigned,,,,,,,
49112,5,37,65,83,No Shipping Class Assigned,,,,,,,
49113,5,37,65,83,No Shipping Class Assigned,,,,,,,
49115,5,37,65,83,No Shipping Class Assigned,,,,,,,
49116,5,37,65,83,No Shipping Class Assigned,,,,,,,
49117,5,37,65,83,No Shipping Class Assigned,,,,,,,
49119,5,37,65,83,No Shipping Class Assigned,,,,,,,
49120,5,37,65,83,No Shipping Class Assigned,,,,,,,
49121,5,37,65,83,No Shipping Class Assigned,,,,,,,
49125,5,37,65,83,No Shipping Class Assigned,,,,,,,
49126,5,37,65,83,No Shipping Class Assigned,,,,,,,
49127,5,37,65,83,No Shipping Class Assigned,,,,,,,
49128,5,37,65,83,No Shipping Class Assigned,,,,,,,
49129,5,37,65,83,No Shipping Class Assigned,,,,,,,
49130,5,37,65,83,No Shipping Class Assigned,,,,,,,
49201,5,37,65,83,No Shipping Class Assigned,,,,,,,
49202,5,37,65,83,No Shipping Class Assigned,,,,,,,
49203,5,37,65,83,No Shipping Class Assigned,,,,,,,
49204,5,37,65,83,No Shipping Class Assigned,,,,,,,
49220,5,37,65,83,No Shipping Class Assigned,,,,,,,
49221,5,37,65,83,No Shipping Class Assigned,,,,,,,
49224,5,37,65,83,No Shipping Class Assigned,,,,,,,
49227,5,37,65,83,No Shipping Class Assigned,,,,,,,
49228,5,37,65,83,No Shipping Class Assigned,,,,,,,
49229,5,37,65,83,No Shipping Class Assigned,,,,,,,
49230,5,37,65,83,No Shipping Class Assigned,,,,,,,
49232,5,37,65,83,No Shipping Class Assigned,,,,,,,
49233,5,37,65,83,No Shipping Class Assigned,,,,,,,
49234,5,37,65,83,No Shipping Class Assigned,,,,,,,
49235,5,37,65,83,No Shipping Class Assigned,,,,,,,
49236,5,37,65,83,No Shipping Class Assigned,,,,,,,
49237,5,37,65,83,No Shipping Class Assigned,,,,,,,
49238,5,37,65,83,No Shipping Class Assigned,,,,,,,
49239,5,37,65,83,No Shipping Class Assigned,,,,,,,
49240,5,37,65,83,No Shipping Class Assigned,,,,,,,
49241,5,37,65,83,No Shipping Class Assigned,,,,,,,
49242,5,37,65,83,No Shipping Class Assigned,,,,,,,
49245,5,37,65,83,No Shipping Class Assigned,,,,,,,
49246,5,37,65,83,No Shipping Class Assigned,,,,,,,
49247,5,37,65,83,No Shipping Class Assigned,,,,,,,
49248,5,37,65,83,No Shipping Class Assigned,,,,,,,
49249,5,37,65,83,No Shipping Class Assigned,,,,,,,
49250,5,37,65,83,No Shipping Class Assigned,,,,,,,
49251,5,37,65,83,No Shipping Class Assigned,,,,,,,
49252,5,37,65,83,No Shipping Class Assigned,,,,,,,
49253,5,37,65,83,No Shipping Class Assigned,,,,,,,
49254,5,37,65,83,No Shipping Class Assigned,,,,,,,
49255,5,37,65,83,No Shipping Class Assigned,,,,,,,
49256,5,37,65,83,No Shipping Class Assigned,,,,,,,
49257,5,37,65,83,No Shipping Class Assigned,,,,,,,
49258,5,37,65,83,No Shipping Class Assigned,,,,,,,
49259,5,37,65,83,No Shipping Class Assigned,,,,,,,
49261,5,37,65,83,No Shipping Class Assigned,,,,,,,
49262,5,37,65,83,No Shipping Class Assigned,,,,,,,
49263,5,37,65,83,No Shipping Class Assigned,,,,,,,
49264,5,37,65,83,No Shipping Class Assigned,,,,,,,
49265,5,37,65,83,No Shipping Class Assigned,,,,,,,
49266,5,37,65,83,No Shipping Class Assigned,,,,,,,
49267,5,37,65,83,No Shipping Class Assigned,,,,,,,
49268,5,37,65,83,No Shipping Class Assigned,,,,,,,
49269,5,37,65,83,No Shipping Class Assigned,,,,,,,
49270,5,37,65,83,No Shipping Class Assigned,,,,,,,
49271,5,37,65,83,No Shipping Class Assigned,,,,,,,
49272,5,37,65,83,No Shipping Class Assigned,,,,,,,
49273,5,37,65,83,No Shipping Class Assigned,,,,,,,
49274,5,37,65,83,No Shipping Class Assigned,,,,,,,
49275,5,37,65,83,No Shipping Class Assigned,,,,,,,
49276,5,37,65,83,No Shipping Class Assigned,,,,,,,
49277,5,37,65,83,No Shipping Class Assigned,,,,,,,
49278,5,37,65,83,No Shipping Class Assigned,,,,,,,
49279,5,37,65,83,No Shipping Class Assigned,,,,,,,
49280,5,37,65,83,No Shipping Class Assigned,,,,,,,
49281,5,37,65,83,No Shipping Class Assigned,,,,,,,
49282,5,37,65,83,No Shipping Class Assigned,,,,,,,
49283,5,37,65,83,No Shipping Class Assigned,,,,,,,
49284,5,37,65,83,No Shipping Class Assigned,,,,,,,
49285,5,37,65,83,No Shipping Class Assigned,,,,,,,
49286,5,37,65,83,No Shipping Class Assigned,,,,,,,
49287,5,37,65,83,No Shipping Class Assigned,,,,,,,
49288,5,37,65,83,No Shipping Class Assigned,,,,,,,
49289,5,37,65,83,No Shipping Class Assigned,,,,,,,
49301,5,37,65,83,No Shipping Class Assigned,,,,,,,
49302,5,37,65,83,No Shipping Class Assigned,,,,,,,
49303,5,37,65,83,No Shipping Class Assigned,,,,,,,
49304,5,37,65,83,No Shipping Class Assigned,,,,,,,
49305,5,37,65,83,No Shipping Class Assigned,,,,,,,
49306,5,37,65,83,No Shipping Class Assigned,,,,,,,
49307,5,37,65,83,No Shipping Class Assigned,,,,,,,
49309,5,37,65,83,No Shipping Class Assigned,,,,,,,
49310,5,37,65,83,No Shipping Class Assigned,,,,,,,
49311,5,37,65,83,No Shipping Class Assigned,,,,,,,
49312,5,37,65,83,No Shipping Class Assigned,,,,,,,
49313,5,37,65,83,No Shipping Class Assigned,,,,,,,
49314,5,37,65,83,No Shipping Class Assigned,,,,,,,
49315,5,37,65,83,No Shipping Class Assigned,,,,,,,
49316,5,37,65,83,No Shipping Class Assigned,,,,,,,
49317,5,37,65,83,No Shipping Class Assigned,,,,,,,
49318,5,37,65,83,No Shipping Class Assigned,,,,,,,
49319,5,37,65,83,No Shipping Class Assigned,,,,,,,
49320,5,37,65,83,No Shipping Class Assigned,,,,,,,
49321,5,37,65,83,No Shipping Class Assigned,,,,,,,
49322,5,37,65,83,No Shipping Class Assigned,,,,,,,
49323,5,37,65,83,No Shipping Class Assigned,,,,,,,
49325,5,37,65,83,No Shipping Class Assigned,,,,,,,
49326,5,37,65,83,No Shipping Class Assigned,,,,,,,
49327,5,37,65,83,No Shipping Class Assigned,,,,,,,
49328,5,37,65,83,No Shipping Class Assigned,,,,,,,
49329,5,37,65,83,No Shipping Class Assigned,,,,,,,
49330,5,37,65,83,No Shipping Class Assigned,,,,,,,
49331,5,37,65,83,No Shipping Class Assigned,,,,,,,
49332,5,37,65,83,No Shipping Class Assigned,,,,,,,
49333,5,37,65,83,No Shipping Class Assigned,,,,,,,
49334,5,37,65,83,No Shipping Class Assigned,,,,,,,
49335,5,37,65,83,No Shipping Class Assigned,,,,,,,
49336,5,37,65,83,No Shipping Class Assigned,,,,,,,
49337,5,37,65,83,No Shipping Class Assigned,,,,,,,
49338,5,37,65,83,No Shipping Class Assigned,,,,,,,
49339,5,37,65,83,No Shipping Class Assigned,,,,,,,
49340,5,37,65,83,No Shipping Class Assigned,,,,,,,
49341,5,37,65,83,No Shipping Class Assigned,,,,,,,
49342,5,37,65,83,No Shipping Class Assigned,,,,,,,
49343,5,37,65,83,No Shipping Class Assigned,,,,,,,
49344,5,37,65,83,No Shipping Class Assigned,,,,,,,
49345,5,37,65,83,No Shipping Class Assigned,,,,,,,
49346,5,37,65,83,No Shipping Class Assigned,,,,,,,
49347,5,37,65,83,No Shipping Class Assigned,,,,,,,
49348,5,37,65,83,No Shipping Class Assigned,,,,,,,
49349,5,37,65,83,No Shipping Class Assigned,,,,,,,
49351,5,37,65,83,No Shipping Class Assigned,,,,,,,
49355,5,37,65,83,No Shipping Class Assigned,,,,,,,
49356,5,37,65,83,No Shipping Class Assigned,,,,,,,
49357,5,37,65,83,No Shipping Class Assigned,,,,,,,
49401,5,37,65,83,No Shipping Class Assigned,,,,,,,
49402,5,37,65,83,No Shipping Class Assigned,,,,,,,
49403,5,37,65,83,No Shipping Class Assigned,,,,,,,
49404,5,37,65,83,No Shipping Class Assigned,,,,,,,
49405,5,37,65,83,No Shipping Class Assigned,,,,,,,
49406,5,37,65,83,No Shipping Class Assigned,,,,,,,
49408,5,37,65,83,No Shipping Class Assigned,,,,,,,
49409,5,37,65,83,No Shipping Class Assigned,,,,,,,
49410,5,37,65,83,No Shipping Class Assigned,,,,,,,
49411,5,37,65,83,No Shipping Class Assigned,,,,,,,
49412,5,37,65,83,No Shipping Class Assigned,,,,,,,
49413,5,37,65,83,No Shipping Class Assigned,,,,,,,
49415,5,37,65,83,No Shipping Class Assigned,,,,,,,
49416,5,37,65,83,No Shipping Class Assigned,,,,,,,
49417,5,37,65,83,No Shipping Class Assigned,,,,,,,
49418,5,37,65,83,No Shipping Class Assigned,,,,,,,
49419,5,37,65,83,No Shipping Class Assigned,,,,,,,
49420,5,37,65,83,No Shipping Class Assigned,,,,,,,
49421,5,37,65,83,No Shipping Class Assigned,,,,,,,
49422,5,37,65,83,No Shipping Class Assigned,,,,,,,
49423,5,37,65,83,No Shipping Class Assigned,,,,,,,
49424,5,37,65,83,No Shipping Class Assigned,,,,,,,
49425,5,37,65,83,No Shipping Class Assigned,,,,,,,
49426,5,37,65,83,No Shipping Class Assigned,,,,,,,
49427,5,37,65,83,No Shipping Class Assigned,,,,,,,
49428,5,37,65,83,No Shipping Class Assigned,,,,,,,
49429,5,37,65,83,No Shipping Class Assigned,,,,,,,
49430,5,37,65,83,No Shipping Class Assigned,,,,,,,
49431,5,37,65,83,No Shipping Class Assigned,,,,,,,
49434,5,37,65,83,No Shipping Class Assigned,,,,,,,
49435,5,37,65,83,No Shipping Class Assigned,,,,,,,
49436,5,37,65,83,No Shipping Class Assigned,,,,,,,
49437,5,37,65,83,No Shipping Class Assigned,,,,,,,
49440,5,37,65,83,No Shipping Class Assigned,,,,,,,
49441,5,37,65,83,No Shipping Class Assigned,,,,,,,
49442,5,37,65,83,No Shipping Class Assigned,,,,,,,
49443,5,37,65,83,No Shipping Class Assigned,,,,,,,
49444,5,37,65,83,No Shipping Class Assigned,,,,,,,
49445,5,37,65,83,No Shipping Class Assigned,,,,,,,
49446,5,37,65,83,No Shipping Class Assigned,,,,,,,
49447,5,37,65,83,No Shipping Class Assigned,,,,,,,
49448,5,37,65,83,No Shipping Class Assigned,,,,,,,
49449,5,37,65,83,No Shipping Class Assigned,,,,,,,
49450,5,37,65,83,No Shipping Class Assigned,,,,,,,
49451,5,37,65,83,No Shipping Class Assigned,,,,,,,
49452,5,37,65,83,No Shipping Class Assigned,,,,,,,
49453,5,37,65,83,No Shipping Class Assigned,,,,,,,
49454,5,37,65,83,No Shipping Class Assigned,,,,,,,
49455,5,37,65,83,No Shipping Class Assigned,,,,,,,
49456,5,37,65,83,No Shipping Class Assigned,,,,,,,
49457,5,37,65,83,No Shipping Class Assigned,,,,,,,
49458,5,37,65,83,No Shipping Class Assigned,,,,,,,
49459,5,37,65,83,No Shipping Class Assigned,,,,,,,
49460,5,37,65,83,No Shipping Class Assigned,,,,,,,
49461,5,37,65,83,No Shipping Class Assigned,,,,,,,
49463,5,37,65,83,No Shipping Class Assigned,,,,,,,
49464,5,37,65,83,No Shipping Class Assigned,,,,,,,
49468,5,37,65,83,No Shipping Class Assigned,,,,,,,
49501,5,37,65,83,No Shipping Class Assigned,,,,,,,
49502,5,37,65,83,No Shipping Class Assigned,,,,,,,
49503,5,37,65,83,No Shipping Class Assigned,,,,,,,
49504,5,37,65,83,No Shipping Class Assigned,,,,,,,
49505,5,37,65,83,No Shipping Class Assigned,,,,,,,
49506,5,37,65,83,No Shipping Class Assigned,,,,,,,
49507,5,37,65,83,No Shipping Class Assigned,,,,,,,
49508,5,37,65,83,No Shipping Class Assigned,,,,,,,
49509,5,37,65,83,No Shipping Class Assigned,,,,,,,
49510,5,37,65,83,No Shipping Class Assigned,,,,,,,
49512,5,37,65,83,No Shipping Class Assigned,,,,,,,
49514,5,37,65,83,No Shipping Class Assigned,,,,,,,
49515,5,37,65,83,No Shipping Class Assigned,,,,,,,
49516,5,37,65,83,No Shipping Class Assigned,,,,,,,
49518,5,37,65,83,No Shipping Class Assigned,,,,,,,
49519,5,37,65,83,No Shipping Class Assigned,,,,,,,
49523,5,37,65,83,No Shipping Class Assigned,,,,,,,
49525,5,37,65,83,No Shipping Class Assigned,,,,,,,
49528,5,37,65,83,No Shipping Class Assigned,,,,,,,
49530,5,37,65,83,No Shipping Class Assigned,,,,,,,
49534,5,37,65,83,No Shipping Class Assigned,,,,,,,
49544,5,37,65,83,No Shipping Class Assigned,,,,,,,
49546,5,37,65,83,No Shipping Class Assigned,,,,,,,
49548,5,37,65,83,No Shipping Class Assigned,,,,,,,
49550,5,37,65,83,No Shipping Class Assigned,,,,,,,
49555,5,37,65,83,No Shipping Class Assigned,,,,,,,
49560,5,37,65,83,No Shipping Class Assigned,,,,,,,
49588,5,37,65,83,No Shipping Class Assigned,,,,,,,
49599,5,37,65,83,No Shipping Class Assigned,,,,,,,
49601,6,41,70,86,No Shipping Class Assigned,,,,,,,
49610,6,41,70,86,No Shipping Class Assigned,,,,,,,
49611,6,41,70,86,No Shipping Class Assigned,,,,,,,
49612,6,41,70,86,No Shipping Class Assigned,,,,,,,
49613,6,41,70,86,No Shipping Class Assigned,,,,,,,
49614,6,41,70,86,No Shipping Class Assigned,,,,,,,
49615,6,41,70,86,No Shipping Class Assigned,,,,,,,
49616,6,41,70,86,No Shipping Class Assigned,,,,,,,
49617,6,41,70,86,No Shipping Class Assigned,,,,,,,
49618,6,41,70,86,No Shipping Class Assigned,,,,,,,
49619,6,41,70,86,No Shipping Class Assigned,,,,,,,
49620,6,41,70,86,No Shipping Class Assigned,,,,,,,
49621,6,41,70,86,No Shipping Class Assigned,,,,,,,
49622,6,41,70,86,No Shipping Class Assigned,,,,,,,
49623,6,41,70,86,No Shipping Class Assigned,,,,,,,
49625,6,41,70,86,No Shipping Class Assigned,,,,,,,
49626,6,41,70,86,No Shipping Class Assigned,,,,,,,
49627,6,41,70,86,No Shipping Class Assigned,,,,,,,
49628,6,41,70,86,No Shipping Class Assigned,,,,,,,
49629,6,41,70,86,No Shipping Class Assigned,,,,,,,
49630,6,41,70,86,No Shipping Class Assigned,,,,,,,
49631,6,41,70,86,No Shipping Class Assigned,,,,,,,
49632,6,41,70,86,No Shipping Class Assigned,,,,,,,
49633,6,41,70,86,No Shipping Class Assigned,,,,,,,
49634,6,41,70,86,No Shipping Class Assigned,,,,,,,
49635,6,41,70,86,No Shipping Class Assigned,,,,,,,
49636,6,41,70,86,No Shipping Class Assigned,,,,,,,
49637,6,41,70,86,No Shipping Class Assigned,,,,,,,
49638,6,41,70,86,No Shipping Class Assigned,,,,,,,
49639,6,41,70,86,No Shipping Class Assigned,,,,,,,
49640,6,41,70,86,No Shipping Class Assigned,,,,,,,
49642,6,41,70,86,No Shipping Class Assigned,,,,,,,
49643,6,41,70,86,No Shipping Class Assigned,,,,,,,
49644,6,41,70,86,No Shipping Class Assigned,,,,,,,
49645,6,41,70,86,No Shipping Class Assigned,,,,,,,
49646,6,41,70,86,No Shipping Class Assigned,,,,,,,
49647,6,41,70,86,No Shipping Class Assigned,,,,,,,
49648,6,41,70,86,No Shipping Class Assigned,,,,,,,
49649,6,41,70,86,No Shipping Class Assigned,,,,,,,
49650,6,41,70,86,No Shipping Class Assigned,,,,,,,
49651,6,41,70,86,No Shipping Class Assigned,,,,,,,
49653,6,41,70,86,No Shipping Class Assigned,,,,,,,
49654,6,41,70,86,No Shipping Class Assigned,,,,,,,
49655,6,41,70,86,No Shipping Class Assigned,,,,,,,
49656,6,41,70,86,No Shipping Class Assigned,,,,,,,
49657,6,41,70,86,No Shipping Class Assigned,,,,,,,
49659,6,41,70,86,No Shipping Class Assigned,,,,,,,
49660,6,41,70,86,No Shipping Class Assigned,,,,,,,
49663,6,41,70,86,No Shipping Class Assigned,,,,,,,
49664,6,41,70,86,No Shipping Class Assigned,,,,,,,
49665,6,41,70,86,No Shipping Class Assigned,,,,,,,
49666,6,41,70,86,No Shipping Class Assigned,,,,,,,
49667,6,41,70,86,No Shipping Class Assigned,,,,,,,
49668,6,41,70,86,No Shipping Class Assigned,,,,,,,
49670,6,41,70,86,No Shipping Class Assigned,,,,,,,
49673,6,41,70,86,No Shipping Class Assigned,,,,,,,
49674,6,41,70,86,No Shipping Class Assigned,,,,,,,
49675,6,41,70,86,No Shipping Class Assigned,,,,,,,
49676,6,41,70,86,No Shipping Class Assigned,,,,,,,
49677,6,41,70,86,No Shipping Class Assigned,,,,,,,
49679,6,41,70,86,No Shipping Class Assigned,,,,,,,
49680,6,41,70,86,No Shipping Class Assigned,,,,,,,
49682,6,41,70,86,No Shipping Class Assigned,,,,,,,
49683,6,41,70,86,No Shipping Class Assigned,,,,,,,
49684,6,41,70,86,No Shipping Class Assigned,,,,,,,
49685,6,41,70,86,No Shipping Class Assigned,,,,,,,
49686,6,41,70,86,No Shipping Class Assigned,,,,,,,
49688,6,41,70,86,No Shipping Class Assigned,,,,,,,
49689,6,41,70,86,No Shipping Class Assigned,,,,,,,
49690,6,41,70,86,No Shipping Class Assigned,,,,,,,
49696,6,41,70,86,No Shipping Class Assigned,,,,,,,
49701,6,41,70,86,No Shipping Class Assigned,,,,,,,
49705,6,41,70,86,No Shipping Class Assigned,,,,,,,
49706,6,41,70,86,No Shipping Class Assigned,,,,,,,
49707,6,41,70,86,No Shipping Class Assigned,,,,,,,
49709,6,41,70,86,No Shipping Class Assigned,,,,,,,
49710,6,41,70,86,No Shipping Class Assigned,,,,,,,
49711,6,41,70,86,No Shipping Class Assigned,,,,,,,
49712,6,41,70,86,No Shipping Class Assigned,,,,,,,
49713,6,41,70,86,No Shipping Class Assigned,,,,,,,
49715,6,41,70,86,No Shipping Class Assigned,,,,,,,
49716,6,41,70,86,No Shipping Class Assigned,,,,,,,
49717,6,41,70,86,No Shipping Class Assigned,,,,,,,
49718,6,41,70,86,No Shipping Class Assigned,,,,,,,
49719,6,41,70,86,No Shipping Class Assigned,,,,,,,
49720,6,41,70,86,No Shipping Class Assigned,,,,,,,
49721,6,41,70,86,No Shipping Class Assigned,,,,,,,
49722,6,41,70,86,No Shipping Class Assigned,,,,,,,
49723,6,41,70,86,No Shipping Class Assigned,,,,,,,
49724,6,41,70,86,No Shipping Class Assigned,,,,,,,
49725,6,41,70,86,No Shipping Class Assigned,,,,,,,
49726,6,41,70,86,No Shipping Class Assigned,,,,,,,
49727,6,41,70,86,No Shipping Class Assigned,,,,,,,
49728,6,41,70,86,No Shipping Class Assigned,,,,,,,
49729,6,41,70,86,No Shipping Class Assigned,,,,,,,
49730,6,41,70,86,No Shipping Class Assigned,,,,,,,
49733,6,41,70,86,No Shipping Class Assigned,,,,,,,
49734,6,41,70,86,No Shipping Class Assigned,,,,,,,
49735,6,41,70,86,No Shipping Class Assigned,,,,,,,
49736,6,41,70,86,No Shipping Class Assigned,,,,,,,
49737,6,41,70,86,No Shipping Class Assigned,,,,,,,
49738,6,41,70,86,No Shipping Class Assigned,,,,,,,
49739,6,41,70,86,No Shipping Class Assigned,,,,,,,
49740,6,41,70,86,No Shipping Class Assigned,,,,,,,
49743,6,41,70,86,No Shipping Class Assigned,,,,,,,
49744,6,41,70,86,No Shipping Class Assigned,,,,,,,
49745,6,41,70,86,No Shipping Class Assigned,,,,,,,
49746,6,41,70,86,No Shipping Class Assigned,,,,,,,
49747,6,41,70,86,No Shipping Class Assigned,,,,,,,
49748,6,41,70,86,No Shipping Class Assigned,,,,,,,
49749,6,41,70,86,No Shipping Class Assigned,,,,,,,
49751,6,41,70,86,No Shipping Class Assigned,,,,,,,
49752,6,41,70,86,No Shipping Class Assigned,,,,,,,
49753,6,41,70,86,No Shipping Class Assigned,,,,,,,
49755,6,41,70,86,No Shipping Class Assigned,,,,,,,
49756,6,41,70,86,No Shipping Class Assigned,,,,,,,
49757,6,41,70,86,No Shipping Class Assigned,,,,,,,
49759,6,41,70,86,No Shipping Class Assigned,,,,,,,
49760,6,41,70,86,No Shipping Class Assigned,,,,,,,
49761,6,41,70,86,No Shipping Class Assigned,,,,,,,
49762,6,41,70,86,No Shipping Class Assigned,,,,,,,
49764,6,41,70,86,No Shipping Class Assigned,,,,,,,
49765,6,41,70,86,No Shipping Class Assigned,,,,,,,
49766,6,41,70,86,No Shipping Class Assigned,,,,,,,
49768,6,41,70,86,No Shipping Class Assigned,,,,,,,
49769,6,41,70,86,No Shipping Class Assigned,,,,,,,
49770,6,41,70,86,No Shipping Class Assigned,,,,,,,
49774,6,41,70,86,No Shipping Class Assigned,,,,,,,
49775,6,41,70,86,No Shipping Class Assigned,,,,,,,
49776,6,41,70,86,No Shipping Class Assigned,,,,,,,
49777,6,41,70,86,No Shipping Class Assigned,,,,,,,
49778,6,41,70,86,No Shipping Class Assigned,,,,,,,
49779,6,41,70,86,No Shipping Class Assigned,,,,,,,
49780,6,41,70,86,No Shipping Class Assigned,,,,,,,
49781,6,41,70,86,No Shipping Class Assigned,,,,,,,
49782,6,41,70,86,No Shipping Class Assigned,,,,,,,
49783,6,41,70,86,No Shipping Class Assigned,,,,,,,
49784,6,41,70,86,No Shipping Class Assigned,,,,,,,
49785,6,41,70,86,No Shipping Class Assigned,,,,,,,
49786,6,41,70,86,No Shipping Class Assigned,,,,,,,
49788,6,41,70,86,No Shipping Class Assigned,,,,,,,
49789,6,41,70,86,No Shipping Class Assigned,,,,,,,
49790,6,41,70,86,No Shipping Class Assigned,,,,,,,
49791,6,41,70,86,No Shipping Class Assigned,,,,,,,
49792,6,41,70,86,No Shipping Class Assigned,,,,,,,
49793,6,41,70,86,No Shipping Class Assigned,,,,,,,
49795,6,41,70,86,No Shipping Class Assigned,,,,,,,
49796,6,41,70,86,No Shipping Class Assigned,,,,,,,
49797,6,41,70,86,No Shipping Class Assigned,,,,,,,
49799,6,41,70,86,No Shipping Class Assigned,,,,,,,
49801,6,41,70,86,No Shipping Class Assigned,,,,,,,
49802,6,41,70,86,No Shipping Class Assigned,,,,,,,
49805,6,41,70,86,No Shipping Class Assigned,,,,,,,
49806,6,41,70,86,No Shipping Class Assigned,,,,,,,
49807,6,41,70,86,No Shipping Class Assigned,,,,,,,
49808,6,41,70,86,No Shipping Class Assigned,,,,,,,
49812,6,41,70,86,No Shipping Class Assigned,,,,,,,
49813,6,41,70,86,No Shipping Class Assigned,,,,,,,
49814,6,41,70,86,No Shipping Class Assigned,,,,,,,
49815,6,41,70,86,No Shipping Class Assigned,,,,,,,
49816,6,41,70,86,No Shipping Class Assigned,,,,,,,
49817,6,41,70,86,No Shipping Class Assigned,,,,,,,
49818,6,41,70,86,No Shipping Class Assigned,,,,,,,
49819,6,41,70,86,No Shipping Class Assigned,,,,,,,
49820,6,41,70,86,No Shipping Class Assigned,,,,,,,
49821,6,41,70,86,No Shipping Class Assigned,,,,,,,
49822,6,41,70,86,No Shipping Class Assigned,,,,,,,
49825,6,41,70,86,No Shipping Class Assigned,,,,,,,
49826,6,41,70,86,No Shipping Class Assigned,,,,,,,
49827,6,41,70,86,No Shipping Class Assigned,,,,,,,
49829,6,41,70,86,No Shipping Class Assigned,,,,,,,
49831,6,41,70,86,No Shipping Class Assigned,,,,,,,
49833,6,41,70,86,No Shipping Class Assigned,,,,,,,
49834,6,41,70,86,No Shipping Class Assigned,,,,,,,
49835,6,41,70,86,No Shipping Class Assigned,,,,,,,
49836,6,41,70,86,No Shipping Class Assigned,,,,,,,
49837,6,41,70,86,No Shipping Class Assigned,,,,,,,
49838,6,41,70,86,No Shipping Class Assigned,,,,,,,
49839,6,41,70,86,No Shipping Class Assigned,,,,,,,
49840,6,41,70,86,No Shipping Class Assigned,,,,,,,
49841,6,41,70,86,No Shipping Class Assigned,,,,,,,
